ctg11872	1	10000	50.3784
ctg11872	10001	20000	90.2722
ctg11872	20001	30000	66.9329
ctg11872	30001	40000	73.3806
ctg11872	40001	50000	44.5392
ctg11872	50001	60000	56.6383
ctg11872	60001	70000	93.1261
ctg11872	70001	80000	105.322
ctg11872	80001	90000	137.695
ctg11872	90001	100000	127.717
ctg11872	100001	110000	124.135
ctg11872	110001	120000	90.9106
ctg11872	120001	130000	107.399
ctg11872	130001	140000	94.3342
ctg11872	140001	150000	78.1252
ctg11872	150001	160000	43.2367
ctg11872	160001	170000	93.8921
ctg11872	170001	180000	113.197
ctg11872	180001	190000	114.25
ctg11872	190001	200000	83.6833
ctg11872	200001	210000	70.7936
ctg11872	210001	220000	37.2017
ctg11872	220001	230000	57.8689
ctg11872	230001	240000	113.783
ctg11872	240001	250000	157.09
ctg11872	250001	260000	89.7678
ctg11872	260001	270000	95.5405
ctg11872	270001	280000	70.3356
ctg11872	280001	290000	98.6953
ctg11872	290001	300000	62.7272
ctg11872	300001	310000	95.535
ctg11872	310001	320000	79.0853
ctg11872	320001	330000	84.3875
ctg11872	330001	340000	131.518
ctg11872	340001	350000	150.911
ctg11872	350001	360000	92.276
ctg11872	360001	370000	126.29
ctg11872	370001	380000	106.472
ctg11872	380001	390000	60.607
ctg11872	390001	400000	166.465
ctg11872	400001	410000	85.8599
ctg11872	410001	420000	73.0016
ctg11872	420001	430000	103.589
ctg11872	430001	440000	99.8811
ctg11872	440001	450000	74.003
ctg11872	450001	460000	82.5284
ctg11872	460001	470000	99.2384
ctg11872	470001	480000	134.071
ctg11872	480001	490000	91.8706
ctg11872	490001	500000	72.2924
ctg11872	500001	510000	82.7804
ctg11872	510001	520000	76.271
ctg11872	520001	530000	73.5737
ctg11872	530001	540000	94.9576
ctg11872	540001	550000	115.345
ctg11872	550001	560000	99.4765
ctg11872	560001	570000	124.047
ctg11872	570001	580000	98.2264
ctg11872	580001	590000	84.2041
ctg11872	590001	600000	108.234
ctg11872	600001	610000	188.681
ctg11872	610001	620000	133.529
ctg11872	620001	630000	96.4927
ctg11872	630001	640000	128.208
ctg11872	640001	650000	115.904
ctg11872	650001	660000	75.6667
ctg11872	660001	670000	79.7707
ctg11872	670001	680000	121.312
ctg11872	680001	690000	82.9684
ctg11872	690001	700000	85.8108
ctg11872	700001	710000	131.184
ctg11872	710001	720000	1374.5
ctg11872	720001	730000	97.8825
ctg11872	730001	740000	126.954
ctg11872	740001	750000	107.111
ctg11872	750001	760000	70.7789
ctg11872	760001	770000	63.7955
ctg11872	770001	780000	69.6594
ctg11872	780001	790000	95.3779
ctg11872	790001	800000	73.3624
ctg11872	800001	810000	88.9571
ctg11872	810001	820000	110.731
ctg11872	820001	830000	98.3123
ctg11872	830001	840000	133.556
ctg11872	840001	850000	77.9404
ctg11872	850001	860000	72.5388
ctg11872	860001	870000	73.0001
ctg11872	870001	880000	144.819
ctg11872	880001	890000	137.15
ctg11872	890001	900000	98.8151
ctg11872	900001	910000	88.023
ctg11872	910001	920000	86.9937
ctg11872	920001	930000	102.344
ctg11872	930001	940000	72.1955
ctg11872	940001	950000	38.6708
ctg11872	950001	960000	96.7558
ctg11872	960001	970000	101.124
ctg11872	970001	980000	61.7298
ctg11872	980001	990000	87.3769
ctg11872	990001	1000000	127.685
ctg11872	1000001	1010000	61.5631
ctg11872	1010001	1020000	89.0716
ctg11872	1020001	1030000	103.683
ctg11872	1030001	1040000	120.769
ctg11872	1040001	1050000	108.815
ctg11872	1050001	1060000	95.4505
ctg11872	1060001	1070000	139.795
ctg11872	1070001	1080000	117.331
ctg11872	1080001	1090000	77.174
ctg11872	1090001	1100000	81.7752
ctg11872	1100001	1110000	89.3137
ctg11872	1110001	1120000	75.1246
ctg11872	1120001	1130000	68.388
ctg11872	1130001	1140000	99.7895
ctg11872	1140001	1150000	122.591
ctg11872	1150001	1160000	85.5757
ctg11872	1160001	1170000	50.3275
ctg11872	1170001	1180000	85.2192
ctg11872	1180001	1190000	111.639
ctg11872	1190001	1200000	57.0231
ctg11872	1200001	1210000	66.7815
ctg11872	1210001	1220000	127.484
ctg11872	1220001	1230000	84.1164
ctg11872	1230001	1240000	134.297
ctg11872	1240001	1250000	99.9675
ctg11872	1250001	1260000	100.341
ctg11872	1260001	1270000	151.225
ctg11872	1270001	1280000	124.091
ctg11872	1280001	1290000	90.8975
ctg11872	1290001	1300000	130.272
ctg11872	1300001	1310000	146.567
ctg11872	1310001	1320000	131.438
ctg11872	1320001	1330000	69.0421
ctg11872	1330001	1340000	94.3551
ctg11872	1340001	1350000	59.0014
ctg11872	1350001	1360000	122.312
ctg11872	1360001	1370000	133.298
ctg11872	1370001	1380000	87.7727
ctg11872	1380001	1390000	125.899
ctg11872	1390001	1400000	86.8203
ctg11872	1400001	1410000	74.5755
ctg11872	1410001	1420000	113.818
ctg11872	1420001	1430000	127.198
ctg11872	1430001	1440000	130.973
ctg11872	1440001	1450000	129.989
ctg11872	1450001	1460000	97.023
ctg11872	1460001	1470000	77.0259
ctg11872	1470001	1480000	85.5822
ctg11872	1480001	1490000	86.9297
ctg11872	1490001	1500000	150.682
ctg11872	1500001	1510000	124.253
ctg11872	1510001	1520000	95.1297
ctg11872	1520001	1530000	115.313
ctg11872	1530001	1540000	70.6287
ctg11872	1540001	1550000	123.909
ctg11872	1550001	1560000	101.39
ctg11872	1560001	1570000	123.838
ctg11872	1570001	1580000	99.6273
ctg11872	1580001	1590000	53.9674
ctg11872	1590001	1600000	77.7538
ctg11872	1600001	1610000	127.561
ctg11872	1610001	1620000	106.654
ctg11872	1620001	1630000	79.1092
ctg11872	1630001	1640000	66.6925
ctg11872	1640001	1650000	124.225
ctg11872	1650001	1660000	97.2752
ctg11872	1660001	1670000	74.0533
ctg11872	1670001	1680000	104.974
ctg11872	1680001	1690000	110.926
ctg11872	1690001	1700000	136.64
ctg11872	1700001	1710000	77.9206
ctg11872	1710001	1720000	56.8338
ctg11872	1720001	1730000	141.837
ctg11872	1730001	1740000	95.3271
ctg11872	1740001	1750000	70.8166
ctg11872	1750001	1760000	85.0642
ctg11872	1760001	1770000	111.776
ctg11872	1770001	1780000	135.009
ctg11872	1780001	1790000	106.868
ctg11872	1790001	1800000	164.118
ctg11872	1800001	1810000	82.7178
ctg11872	1810001	1820000	79.56
ctg11872	1820001	1830000	158.888
ctg11872	1830001	1840000	39.6173
ctg11872	1840001	1850000	63.0981
ctg11872	1850001	1860000	99.3749
ctg11872	1860001	1870000	91.7277
ctg11872	1870001	1880000	86.4193
ctg11872	1880001	1890000	60.9654
ctg11872	1890001	1900000	104.814
ctg11872	1900001	1910000	87.0812
ctg11872	1910001	1920000	107.692
ctg11872	1920001	1930000	85.3818
ctg11872	1930001	1940000	89.4158
ctg11872	1940001	1950000	134.689
ctg11872	1950001	1960000	102.025
ctg11872	1960001	1970000	80.7372
ctg11872	1970001	1980000	127.748
ctg11872	1980001	1990000	66.2457
ctg11872	1990001	2000000	105.565
ctg11872	2000001	2010000	48.0261
ctg11872	2010001	2020000	46.4119
ctg11872	2020001	2030000	34.9915
ctg11872	2030001	2040000	163.454
ctg11872	2040001	2050000	131.108
ctg11872	2050001	2060000	97.0201
ctg11872	2060001	2070000	112.724
ctg11872	2070001	2080000	96.3859
ctg11872	2080001	2090000	138.332
ctg11872	2090001	2100000	100.8
ctg11872	2100001	2110000	162.128
ctg11872	2110001	2120000	97.8965
ctg11872	2120001	2130000	112.73
ctg11872	2130001	2140000	97.6965
ctg11872	2140001	2150000	70.6064
ctg11872	2150001	2160000	82.7508
ctg11872	2160001	2170000	70.0619
ctg11872	2170001	2180000	49.6561
ctg11872	2180001	2190000	122.432
ctg11872	2190001	2200000	97.5885
ctg11872	2200001	2210000	90.3061
ctg11872	2210001	2220000	70.3724
ctg11872	2220001	2230000	83.8207
ctg11872	2230001	2240000	2872.68
ctg11872	2240001	2250000	149.055
ctg11872	2250001	2260000	135.118
ctg11872	2260001	2270000	2586.71
ctg11872	2270001	2280000	105.712
ctg11872	2280001	2290000	103.486
ctg11872	2290001	2300000	80.8429
ctg11872	2300001	2310000	112.789
ctg11872	2310001	2320000	95.6427
ctg11872	2320001	2330000	88.4161
ctg11872	2330001	2340000	136.02
ctg11872	2340001	2350000	121.982
ctg11872	2350001	2360000	75.1976
ctg11872	2360001	2370000	110.5
ctg11872	2370001	2380000	108.749
ctg11872	2380001	2390000	100.991
ctg11872	2390001	2400000	113.814
ctg11872	2400001	2410000	121.867
ctg11872	2410001	2420000	86.2567
ctg11872	2420001	2430000	93.1076
ctg11872	2430001	2440000	123.624
ctg11872	2440001	2450000	54.1467
ctg11872	2450001	2460000	83.6301
ctg11872	2460001	2470000	132.036
ctg11872	2470001	2480000	103.256
ctg11872	2480001	2490000	127.303
ctg11872	2490001	2500000	106.147
ctg11872	2500001	2510000	68.0895
ctg11872	2510001	2520000	73.565
ctg11872	2520001	2530000	68.5163
ctg11872	2530001	2540000	90.6527
ctg11872	2540001	2550000	74.435
ctg11872	2550001	2560000	98.7123
ctg11872	2560001	2570000	114.769
ctg11872	2570001	2580000	121.448
ctg11872	2580001	2590000	95.7297
ctg11872	2590001	2600000	101.391
ctg11872	2600001	2610000	136.875
ctg11872	2610001	2620000	92.6507
ctg11872	2620001	2630000	106.724
ctg11872	2630001	2640000	183.656
ctg11872	2640001	2650000	89.9012
ctg11872	2650001	2660000	83.6337
ctg11872	2660001	2670000	112.889
ctg11872	2670001	2680000	78.3986
ctg11872	2680001	2690000	62.7645
ctg11872	2690001	2700000	141.525
ctg11872	2700001	2710000	97.6406
ctg11872	2710001	2720000	75.6264
ctg11872	2720001	2730000	127.863
ctg11872	2730001	2740000	211.791
ctg11872	2740001	2750000	117.167
ctg11872	2750001	2760000	115.804
ctg158740	1	10000	70.0795
ctg158740	10001	20000	60.3497
ctg158740	20001	30000	42.2506
ctg158740	30001	40000	90.1943
ctg158740	40001	50000	99.7237
ctg158740	50001	60000	70.8866
ctg158740	60001	70000	89.3027
ctg158740	70001	80000	160.626
ctg158740	80001	90000	102.204
ctg158740	90001	100000	91.4341
ctg158740	100001	110000	86.6034
ctg158740	110001	120000	67.8843
ctg158740	120001	130000	32.0144
ctg158740	130001	140000	55.9419
ctg158740	140001	150000	83.5239
ctg158740	150001	160000	84.9251
ctg158740	160001	170000	84.8852
ctg158740	170001	180000	87.9884
ctg158740	180001	190000	84.4702
ctg158740	190001	200000	69.2129
ctg158740	200001	210000	88.9241
ctg158740	210001	220000	77.7229
ctg158740	220001	230000	99.4772
ctg158740	230001	240000	66.151
ctg158740	240001	250000	96.3696
ctg158740	250001	260000	84.6009
ctg158740	260001	270000	86.2078
ctg158740	270001	280000	83.3306
ctg158740	280001	290000	90.5695
ctg158740	290001	300000	107.134
ctg158740	300001	310000	114.279
ctg158740	310001	320000	81.3313
ctg158740	320001	330000	100.354
ctg158740	330001	340000	62.5994
ctg158740	340001	350000	83.0409
ctg158740	350001	360000	106.291
ctg158740	360001	370000	135.077
ctg158740	370001	380000	87.2907
ctg158740	380001	390000	129.105
ctg158740	390001	400000	108.459
ctg158740	400001	410000	89.3598
ctg158740	410001	420000	68.5514
